MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
5,5.968980585391403,20.329199132676486,1,1,3,0,5,4,1965,1965,0.0,3,4,4,4,3,5,11.849446822580239,6,0.0,7.247551425168361,1040.0,0,1,12.236142518909933,0.0,0.0,12.236142518909933,1.0,0.0,1,0,3,0.7304631471189666,3,5,6,0,3,14.127727309259253,3,1.0,384.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,4,2,11.771443882099637,14.305801939760288,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.337529394588084,20.5840230706303,1,1,0,0,9,4,2005,2006,8.914178988939392,0,4,0,4,3,2,12.119733293613173,6,0.0,7.836797333082112,1175.0,0,1,12.602212469658957,12.50304918615027,0.0,14.657505709325996,1.0,0.0,3,0,4,0.7304631471189666,0,11,6,2,2,14.19064737641105,0,3.0,736.0,5,5,2,7.440766394665014,3.9325102940665544,0.0,0.0,0.0,0.0,3,4,0.0,9,0,12.75130259456002,16.006853293830908,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,6.02174235239564,20.929242989762106,1,1,1,0,5,5,1962,1962,0.0,3,4,4,4,3,0,11.285513379074875,6,0.0,7.812235750158614,912.0,4,1,11.867768587390184,0.0,0.0,11.867768587390184,1.0,0.0,1,0,2,0.7304631471189666,3,4,6,0,3,14.12296456685685,3,1.0,352.0,5,5,2,7.338607270038526,0.0,0.0,0.0,7.824546029563345,0.0,3,4,0.0,11,2,11.87757552297847,13.896887111612605,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.469749997220178,20.12683835285793,1,1,0,0,7,4,2006,2007,9.072418929401417,2,4,2,4,0,6,0.0,6,0.0,13.290777357050557,1494.0,0,1,13.290777357050557,0.0,0.0,13.290777357050557,0.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,2,14.192206665778837,2,3.0,840.0,5,5,2,7.620056264664793,4.6477085871174175,0.0,0.0,0.0,0.0,3,4,0.0,10,1,12.540761149388421,15.476392893044725,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,6.047663906109832,20.226881370386884,1,1,0,0,6,4,1960,1960,8.232627042257835,3,4,4,4,3,1,11.27088437740026,6,0.0,10.371952633774399,1253.0,4,1,12.77141361211901,0.0,0.0,12.77141361211901,1.0,0.0,1,1,2,0.7304631471189666,3,5,6,1,1,14.119785966903773,2,1.0,352.0,5,5,2,0.0,8.243098627365718,7.824546029563345,0.0,0.0,0.0,3,1,0.0,7,2,11.964007453736912,14.899943641432287,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,5.392276337227255,17.98987134386776,1,1,3,0,7,7,1929,2001,0.0,3,4,4,4,3,6,0.0,6,0.0,11.614566638515486,832.0,0,1,11.686189379390555,0.0,0.0,11.686189379390555,0.0,0.0,1,0,2,0.7304631471189666,3,5,6,0,3,14.168747656702982,3,2.0,576.0,5,5,2,5.285266416806648,6.881187323763808,0.0,0.0,0.0,0.0,3,0,0.0,9,1,11.790564777297387,13.655780507688625,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.047663906109832,20.343998425380768,1,1,0,0,6,6,1970,1970,7.873203454932757,3,4,4,4,3,0,10.643869732390646,6,0.0,9.870950045978935,1004.0,0,1,12.136614936437766,0.0,0.0,12.136614936437766,1.0,0.0,1,0,2,0.7304631471189666,3,5,6,1,5,14.135651502935826,0,2.0,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,11.147538247731708,5,4,11.91170829631447,14.195323264382047,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,6.02174235239564,20.17898998870793,1,1,3,0,4,4,1967,1967,0.0,3,4,3,2,4,4,0.0,4,0.0,0.0,0.0,4,1,12.869967192359528,0.0,0.0,12.869967192359528,0.0,0.0,2,0,2,1.1943176378757767,3,6,6,0,3,14.1308990400563,3,2.0,516.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,10.272201962485878,1,0,11.407576060361786,12.869967192359528,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.859551208605442,21.15593916413874,1,1,3,0,5,4,2004,2004,0.0,3,4,4,4,3,2,10.934618655762014,6,0.0,10.105326135535595,1114.0,0,1,12.431864645976223,0.0,0.0,12.431864645976223,1.0,0.0,1,1,3,0.7304631471189666,2,6,6,0,3,14.189087426187385,3,2.0,576.0,5,5,2,0.0,6.694190605394483,0.0,0.0,0.0,0.0,3,4,0.0,8,2,11.976665770490767,14.523054953943134,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.968980585391403,18.783792766557852,1,1,3,0,5,5,1958,1965,0.0,3,4,4,4,3,3,10.292419534723528,6,0.0,10.396380943459564,1029.0,4,1,12.96578155387519,0.0,0.0,12.96578155387519,0.0,0.0,1,0,3,0.7304631471189666,3,6,2,0,3,14.116604610212223,3,1.0,294.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,7,3,11.842236406331555,14.71755758152631,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,6.674652276188349,21.31189299144891,1,1,0,0,8,4,2005,2006,9.590598420556384,2,4,0,4,0,6,0.0,6,0.0,12.543063139022069,1158.0,0,1,12.543063139022069,12.689051809657878,0.0,14.728374093438743,0.0,0.0,3,1,4,0.7304631471189666,2,9,6,1,2,14.19064737641105,2,3.0,853.0,5,5,2,8.511219710154148,7.538897810304354,0.0,0.0,0.0,0.0,3,4,0.0,2,0,12.692506186542177,16.040719915132282,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,5.59142712460611,18.727395699660036,1,0,3,0,7,6,1930,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,10.897673633652223,637.0,0,1,12.416413417670666,0.0,0.0,12.416413417670666,0.0,0.0,1,0,3,0.7304631471189666,2,6,6,1,2,14.071773214082123,3,1.0,280.0,5,5,0,0.0,0.0,8.158132683068054,0.0,0.0,0.0,3,0,0.0,8,1,11.845109950883979,13.760840749928471,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.098626104970388,19.770362266043758,1,1,3,0,8,4,2002,2002,8.873157741448868,2,4,2,4,3,6,0.0,6,0.0,13.816566297617028,1777.0,0,1,13.847538317014754,0.0,0.0,13.847538317014754,0.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,2,14.185965540731983,2,2.0,534.0,5,5,2,7.762392291686519,7.6067103813508625,0.0,0.0,0.0,0.0,3,4,0.0,11,2,12.345838935721968,16.077168195223194,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5.133567292834429,16.656243952920164,1,1,3,0,5,6,1976,1976,0.0,3,4,2,4,3,2,11.640795289083194,6,0.0,8.103593650252291,1040.0,4,1,12.290177871756853,0.0,0.0,12.290177871756853,1.0,0.0,1,0,3,0.7304631471189666,3,6,6,1,5,14.145138012244155,3,2.0,572.0,5,5,2,6.65495044352145,6.844946025203906,0.0,0.0,0.0,0.0,3,4,0.0,8,1,11.774527900858468,14.335913389886391,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.02174235239564,19.117502396939127,1,1,0,0,5,7,1968,2001,0.0,3,2,4,4,2,5,7.9678374640434715,0,11.023122571213104,8.147315588624346,1060.0,0,1,12.290177871756853,0.0,0.0,12.290177871756853,1.0,0.0,1,0,3,0.7304631471189666,2,6,6,1,5,14.132483878148479,3,1.0,270.0,5,5,2,9.752378680578557,6.448232316019433,0.0,0.0,0.0,0.0,3,2,0.0,7,4,11.944714374881176,14.365782174526247,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.844946025203906,21.31631923987327,1,1,3,0,8,4,2007,2007,10.910037588615648,2,4,2,4,3,6,0.0,6,0.0,13.43208528618426,1566.0,0,1,13.496903957925936,0.0,0.0,13.496903957925936,0.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,2,14.193765294899782,2,3.0,890.0,5,5,2,0.0,5.559490358416789,0.0,0.0,0.0,0.0,3,4,0.0,9,3,12.454107814022272,15.669361594795282,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.684506656824124,18.598237927298484,1,1,3,0,5,6,1951,2000,0.0,3,4,4,4,2,1,8.453929696886426,5,10.200342662007953,7.873203454932757,900.0,4,1,11.831021744455525,0.0,0.0,11.831021744455525,0.0,0.7304631471189666,1,0,3,0.7304631471189666,2,5,6,0,3,14.19064737641105,3,2.0,576.0,5,5,2,8.335516734766312,4.597156711708115,0.0,0.0,0.0,0.0,3,4,0.0,7,4,11.811554895830454,13.856094820831991,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.615044151314694,20.42865738002689,1,1,3,0,8,4,2007,2008,8.103593650252291,2,4,0,4,3,2,12.689051809657878,6,0.0,10.200342662007953,1704.0,0,1,13.68815953063993,0.0,0.0,13.68815953063993,1.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,2,14.195323264382047,2,3.0,772.0,5,5,2,0.0,5.357203202420049,0.0,0.0,0.0,0.0,3,4,0.0,7,4,12.631343648903034,15.917433488070882,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.2483574728065365,21.897709715168865,1,1,0,0,5,5,1957,1997,0.0,3,4,4,4,1,1,12.826768097626793,6,0.0,8.179633643422095,1484.0,4,1,13.496903957925936,0.0,0.0,13.496903957925936,1.0,0.0,1,0,2,0.7304631471189666,3,6,6,2,2,14.115012896462307,2,1.0,319.0,5,5,2,8.930417557876343,8.67610089137118,0.0,0.0,0.0,0.0,3,4,0.0,3,0,12.242891437918386,15.581642769682785,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,5.684506656824124,18.11142301081849,1,1,0,0,4,5,1927,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,10.371952633774399,520.0,1,0,10.371952633774399,0.0,0.0,10.371952633774399,0.0,0.0,1,0,1,0.7304631471189666,1,4,6,0,3,14.055628032763455,3,1.0,240.0,1,5,2,5.3215405626377255,0.0,6.382450834594188,0.0,0.0,0.0,3,4,0.0,7,2,11.134603622683905,12.236142518909933,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,5.357203202420049,19.23509144804234,1,2,3,0,4,3,1920,1950,0.0,3,1,4,4,3,6,0.0,6,0.0,10.946836606797339,649.0,4,0,10.946836606797339,11.023122571213104,0.0,12.91709217382567,0.0,0.0,1,0,3,0.7304631471189666,3,6,6,0,3,14.055628032763455,3,1.0,250.0,5,1,0,0.0,5.494161288893169,7.77494479144778,0.0,0.0,0.0,3,2,0.0,9,2,10.596659732783579,14.129313517307915,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
